Timestamp;Temperature;Temperature Probe
01.05.2018 00:01:24;5.5;8.2
01.05.2018 00:08:25;5.5;8.2
01.05.2018 00:15:26;5.5;8.1
01.05.2018 00:22:31;5.5;8.1
01.05.2018 00:29:33;5.4;8.1
01.05.2018 00:36:36;5.4;8.0
01.05.2018 00:43:39;5.4;8.0
01.05.2018 00:50:41;5.4;7.9
01.05.2018 00:57:45;5.3;7.9
01.05.2018 01:04:47;5.3;7.8
01.05.2018 01:11:49;5.3;7.8
01.05.2018 01:18:52;5.3;7.8
01.05.2018 01:25:55;5.2;7.7
01.05.2018 01:32:56;5.2;7.7
01.05.2018 01:39:59;5.2;7.7
01.05.2018 01:47:02;5.1;7.6
01.05.2018 01:54:06;5.0;7.6
01.05.2018 02:01:08;5.0;7.6
01.05.2018 02:08:10;4.9;7.5
01.05.2018 02:15:14;5.0;7.5
01.05.2018 02:22:16;4.8;7.5
01.05.2018 02:29:19;4.5;7.4
01.05.2018 02:36:21;4.1;7.4
01.05.2018 02:43:23;3.8;7.3
01.05.2018 02:50:26;3.6;7.3
01.05.2018 02:57:29;3.4;7.3
01.05.2018 03:04:31;3.1;7.2
01.05.2018 03:11:34;2.9;7.2
01.05.2018 03:18:38;2.7;7.1
01.05.2018 03:25:40;2.6;7.1
01.05.2018 03:32:41;2.4;7.0
01.05.2018 03:39:45;2.3;7.0
01.05.2018 03:46:47;2.2;6.9
01.05.2018 03:53:50;2.2;6.9
01.05.2018 04:00:53;2.1;6.8
01.05.2018 04:07:54;2.1;6.8
01.05.2018 04:14:57;2.0;6.7
01.05.2018 04:21:59;2.0;6.7
01.05.2018 04:29:03;2.0;6.6
01.05.2018 04:36:05;1.9;6.6
01.05.2018 04:43:08;1.8;6.5
01.05.2018 04:50:09;1.8;6.4
01.05.2018 04:57:14;1.7;6.4
01.05.2018 05:04:17;1.8;6.3
01.05.2018 05:11:19;1.8;6.3
01.05.2018 05:18:22;1.8;6.2
01.05.2018 05:25:23;1.9;6.2
01.05.2018 05:32:24;2.0;6.1
01.05.2018 05:39:27;2.1;6.1
01.05.2018 05:46:31;2.3;6.0
01.05.2018 05:53:34;2.4;6.0
01.05.2018 06:00:36;2.6;5.9
01.05.2018 06:07:38;2.7;5.9
01.05.2018 06:14:42;2.9;5.8
01.05.2018 06:21:45;3.1;5.8
01.05.2018 06:28:47;3.3;5.8
01.05.2018 06:35:50;3.6;5.7
01.05.2018 06:42:52;3.8;5.7
01.05.2018 06:49:55;4.0;5.7
01.05.2018 06:56:57;4.4;5.7
01.05.2018 07:04:00;4.8;5.6
01.05.2018 07:11:02;5.1;5.6
01.05.2018 07:18:05;5.3;5.6
01.05.2018 07:25:07;5.5;5.6
01.05.2018 07:32:10;5.9;5.6
01.05.2018 07:39:11;6.0;5.6
01.05.2018 07:46:14;6.7;5.6
01.05.2018 07:53:16;7.6;5.6
01.05.2018 08:00:19;8.4;5.7
01.05.2018 08:07:22;8.1;5.7
01.05.2018 08:14:26;8.1;5.8
